FID,AREA,PERIMETER,FIRE_,FIRE_ID,LAT,LONG,DATE,JULIAN,GMT,BT4TEMP,BT5TEMP,SRC,SAT_SRC,CONF
78934,0,0,78935,112424,46.6753502,-96.197998,4/13/2015 0:00:00,103,1925,354.6000061,305,rsac,S-NPP,Nominal
78949,0,0,78950,112269,46.6746407,-96.2031021,4/13/2015 0:00:00,103,1925,353.2000122,290.5,rsac,S-NPP,Nominal
78964,0,0,78965,112591,46.6739388,-96.2081985,4/13/2015 0:00:00,103,1925,337.6000061,279.7000122,rsac,S-NPP,Nominal
78987,0,0,78988,112501,46.6720314,-96.1969986,4/13/2015 0:00:00,103,1925,337,294,rsac,S-NPP,Nominal
79199,0,0,79200,662665,46.6574402,-96.6047974,8/25/2015 0:00:00,237,1910,325.7999878,295.8999939,rsac,S-NPP,Nominal
79387,0,0,79388,773928,46.6279411,-94.3154984,10/30/2015 0:00:00,303,1832,326.7999878,280.5,rsac,S-NPP,Nominal
79413,0,0,79414,76983,46.6217384,-93.1791992,3/24/2015 0:00:00,83,1900,338.7000122,279.6000061,rsac,S-NPP,Nominal
79432,0,0,79433,77232,46.6184502,-93.1780014,3/24/2015 0:00:00,83,1900,345.1000061,278.7000122,rsac,S-NPP,Nominal
79449,0,0,79450,217163,46.6163406,-93.6685028,6/1/2015 0:00:00,152,1905,334.3999939,288.8999939,rsac,S-NPP,Nominal
79454,0,0,79455,217296,46.615551,-93.6735001,6/1/2015 0:00:00,152,1905,352.2000122,292.3999939,rsac,S-NPP,Nominal
79462,0,0,79463,217256,46.614769,-93.6784973,6/1/2015 0:00:00,152,1905,349.7999878,297,rsac,S-NPP,Nominal
79470,0,0,79471,217151,46.6139793,-93.683403,6/1/2015 0:00:00,152,1905,346.2999878,295,rsac,S-NPP,Nominal
79472,0,0,79473,217205,46.6138611,-93.6624985,6/1/2015 0:00:00,152,1905,328.3999939,292.2999878,rsac,S-NPP,Nominal
79479,0,0,79480,217187,46.6130791,-93.6673965,6/1/2015 0:00:00,152,1905,325.7000122,289.7000122,rsac,S-NPP,Nominal
79484,0,0,79485,122957,46.6117592,-96.3522034,4/18/2015 0:00:00,108,945,320.2999878,277.7000122,rsac,S-NPP,Nominal
79488,0,0,79489,217236,46.6114998,-93.6773987,6/1/2015 0:00:00,152,1905,338.1000061,291,rsac,S-NPP,Nominal
79491,0,0,79492,123651,46.6109886,-96.3544998,4/18/2015 0:00:00,108,945,299.5,276.7999878,rsac,S-NPP,Nominal
79497,0,0,79498,217208,46.6099205,-93.6873016,6/1/2015 0:00:00,152,1905,332.7000122,294.2000122,rsac,S-NPP,Nominal
79503,0,0,79504,123066,46.6094208,-96.3453979,4/18/2015 0:00:00,108,945,301.8999939,276.5,rsac,S-NPP,Nominal
79510,0,0,79511,122751,46.6086884,-96.347702,4/18/2015 0:00:00,108,945,332.1000061,278,rsac,S-NPP,Nominal
79529,0,0,79530,123406,46.6059494,-96.3563995,4/18/2015 0:00:00,108,945,298.6000061,276.7000122,rsac,S-NPP,Nominal
79541,0,0,79542,123452,46.6036186,-96.3495026,4/18/2015 0:00:00,108,945,330.6000061,277.5,rsac,S-NPP,Nominal
79544,0,0,79545,123295,46.6029015,-96.3518982,4/18/2015 0:00:00,108,945,303.7999878,276.5,rsac,S-NPP,Nominal
79548,0,0,79549,554901,46.6018982,-96.032402,8/7/2015 0:00:00,219,823,298.6000061,281.7999878,rsac,S-NPP,Nominal
79552,0,0,79553,122938,46.6012611,-96.3426971,4/18/2015 0:00:00,108,945,297.8999939,276.7999878,rsac,S-NPP,Nominal
79553,0,0,79554,122718,46.6005707,-96.3450012,4/18/2015 0:00:00,108,945,323.1000061,276.8999939,rsac,S-NPP,Nominal
79617,0,0,79618,163439,46.574131,-92.2882996,5/5/2015 0:00:00,125,1911,344.2000122,300.5,rsac,S-NPP,Nominal
79636,0,0,79637,764868,46.568821,-96.2851028,10/22/2015 0:00:00,295,1922,336.1000061,293.5,rsac,S-NPP,Nominal
79698,0,0,79699,162283,46.5472603,-94.9288025,5/5/2015 0:00:00,125,1912,342.1000061,303.7999878,rsac,S-NPP,Nominal
79710,0,0,79711,703293,46.544281,-94.8741989,9/2/2015 0:00:00,245,2001,340.2999878,295.5,rsac,S-NPP,Nominal
79711,0,0,79712,702237,46.5441208,-94.8742981,9/2/2015 0:00:00,245,2001,345,295.3999939,rsac,S-NPP,Nominal
79712,0,0,79713,162593,46.5439911,-94.9276962,5/5/2015 0:00:00,125,1912,353.2000122,317.1000061,rsac,S-NPP,Nominal
79717,0,0,79718,187656,46.5426598,-95.9626999,5/19/2015 0:00:00,139,1949,339.7999878,289.2999878,rsac,S-NPP,Nominal
79720,0,0,79721,702655,46.5426292,-94.8682022,9/2/2015 0:00:00,245,1820,350.5,294.7000122,rsac,S-NPP,Nominal
79725,0,0,79726,702087,46.5414696,-94.8723984,9/2/2015 0:00:00,245,1820,367,295.7999878,rsac,S-NPP,Nominal
79727,0,0,79728,58797,46.5402794,-93.638298,3/14/2015 0:00:00,73,2028,351.1000061,287.7999878,rsac,S-NPP,Nominal
79728,0,0,79729,59830,46.5400581,-93.6277008,3/14/2015 0:00:00,73,2028,338.7000122,286.8999939,rsac,S-NPP,Nominal
79730,0,0,79731,766340,46.5398483,-95.9830017,10/22/2015 0:00:00,295,1922,333.5,289.2000122,rsac,S-NPP,Nominal
79731,0,0,79732,703166,46.5392799,-94.8693008,9/2/2015 0:00:00,245,2001,367,299.1000061,rsac,S-NPP,Nominal
79734,0,0,79735,702363,46.5391006,-94.8693008,9/2/2015 0:00:00,245,2001,367,298.2999878,rsac,S-NPP,Nominal
79735,0,0,79736,702201,46.5390701,-94.8738022,9/2/2015 0:00:00,245,2001,367,303.1000061,rsac,S-NPP,Nominal
79737,0,0,79738,188142,46.5390091,-95.9514008,5/19/2015 0:00:00,139,1809,328.7000122,285.6000061,rsac,S-NPP,Nominal
79738,0,0,79739,703440,46.5389099,-94.8738022,9/2/2015 0:00:00,245,2001,367,302.7000122,rsac,S-NPP,Nominal
79739,0,0,79740,702342,46.5388603,-94.8783035,9/2/2015 0:00:00,245,2001,330.2000122,296.2000122,rsac,S-NPP,Nominal
79740,0,0,79741,702707,46.5387306,-94.8783035,9/2/2015 0:00:00,245,2001,336.2000122,296.2999878,rsac,S-NPP,Nominal
79743,0,0,79744,188674,46.5384407,-95.961998,5/19/2015 0:00:00,139,1949,339.5,292.5,rsac,S-NPP,Nominal
79748,0,0,79749,765683,46.5379219,-95.9718018,10/22/2015 0:00:00,295,1922,344.8999939,292.3999939,rsac,S-NPP,Nominal
79749,0,0,79750,766094,46.53722,-95.9769974,10/22/2015 0:00:00,295,1922,367,294.3999939,rsac,S-NPP,Nominal
79754,0,0,79755,767263,46.5365181,-95.9821014,10/22/2015 0:00:00,295,1922,348.2999878,292,rsac,S-NPP,Nominal
79755,0,0,79756,233336,46.536171,-95.6144028,6/9/2015 0:00:00,160,829,297,285.3999939,rsac,S-NPP,Nominal
79765,0,0,79766,49150,46.5331993,-94.7265015,3/7/2015 0:00:00,66,1919,338.1000061,275.2999878,rsac,S-NPP,Nominal
79766,0,0,79767,765536,46.5331917,-95.981102,10/22/2015 0:00:00,295,1922,356,294.3999939,rsac,S-NPP,Nominal
79813,0,0,79814,98961,46.5260887,-93.1631012,4/4/2015 0:00:00,94,1853,329.7999878,286,rsac,S-NPP,Nominal
80753,0,0,80754,49264,46.5124588,-94.9468994,3/7/2015 0:00:00,66,1919,337.3999939,274.3999939,rsac,S-NPP,Nominal
80908,0,0,80909,48835,46.4973106,-94.1919022,3/7/2015 0:00:00,66,933,302,268.7999878,rsac,S-NPP,Nominal
81073,0,0,81074,96192,46.4903793,-93.7273026,4/4/2015 0:00:00,94,908,311.5,267.2000122,rsac,S-NPP,Nominal
81225,0,0,81226,96314,46.4868011,-93.7275009,4/4/2015 0:00:00,94,908,334.2999878,268.1000061,rsac,S-NPP,Nominal
81496,0,0,81497,564590,46.4791985,-95.0318985,8/10/2015 0:00:00,222,1852,336.5,293.5,rsac,S-NPP,Nominal
81515,0,0,81516,566026,46.4787903,-95.031601,8/11/2015 0:00:00,223,848,299.2000122,284.5,rsac,S-NPP,Nominal
81526,0,0,81527,502393,46.4784393,-96.1210022,7/15/2015 0:00:00,196,1840,336.1000061,294,rsac,S-NPP,Nominal
81796,0,0,81797,151459,46.4649506,-96.5065994,4/28/2015 0:00:00,118,1943,348.8999939,290.7000122,rsac,S-NPP,Nominal
81852,0,0,81853,149891,46.4611397,-96.5057983,4/28/2015 0:00:00,118,1943,342,311.3999939,rsac,S-NPP,Nominal
81882,0,0,81883,151680,46.4581795,-96.5011978,4/28/2015 0:00:00,118,1803,338,291.3999939,rsac,S-NPP,Nominal
81895,0,0,81896,466944,46.4562302,-95.7932968,7/9/2015 0:00:00,190,726,298.2000122,287.3999939,rsac,S-NPP,Nominal
81902,0,0,81903,723049,46.4551811,-94.6527023,9/14/2015 0:00:00,257,1935,326.7000122,295.6000061,rsac,S-NPP,Nominal
82004,0,0,82005,112491,46.4397697,-96.4776993,4/13/2015 0:00:00,103,1925,343.3999939,300.6000061,rsac,S-NPP,Nominal
82234,0,0,82235,53190,46.4270897,-94.3927994,3/10/2015 0:00:00,69,837,295.5,273.7000122,rsac,S-NPP,Nominal
82280,0,0,82281,50874,46.4249306,-93.7321014,3/9/2015 0:00:00,68,1841,325.6000061,279.5,rsac,S-NPP,Nominal
82509,0,0,82510,512293,46.4151802,-94.2666016,7/22/2015 0:00:00,203,823,328.6000061,286.2999878,rsac,S-NPP,Nominal
82597,0,0,82598,512042,46.411911,-94.2677002,7/22/2015 0:00:00,203,823,301.2000122,284.1000061,rsac,S-NPP,Nominal
82827,0,0,82828,545972,46.3994598,-94.3270035,8/5/2015 0:00:00,217,900,301.1000061,282.5,rsac,S-NPP,Nominal
82835,0,0,82836,573079,46.3990898,-94.3279037,8/12/2015 0:00:00,224,829,299.2999878,286.7000122,rsac,S-NPP,Nominal
82860,0,0,82861,572957,46.3977089,-94.3308029,8/12/2015 0:00:00,224,829,296.7000122,285.3999939,rsac,S-NPP,Nominal
82874,0,0,82875,625366,46.3968315,-94.3289032,8/21/2015 0:00:00,233,900,299.2999878,278.1000061,rsac,S-NPP,Nominal
82902,0,0,82903,546812,46.3952713,-94.3291016,8/5/2015 0:00:00,217,900,296.7000122,281.7999878,rsac,S-NPP,Nominal
83323,0,0,83324,625298,46.3831215,-96.4310989,8/21/2015 0:00:00,233,1845,327.7999878,295.5,rsac,S-NPP,Nominal
83415,0,0,83416,630458,46.3803406,-96.4238968,8/21/2015 0:00:00,233,1845,330.7999878,295.2999878,rsac,S-NPP,Nominal
83462,0,0,83463,628023,46.3791199,-96.4291,8/21/2015 0:00:00,233,1845,354.1000061,296.7000122,rsac,S-NPP,Nominal
83671,0,0,83672,205257,46.37397,-96.2937012,5/27/2015 0:00:00,147,1859,346.6000061,303.7000122,rsac,S-NPP,Nominal
83711,0,0,83712,753880,46.3731804,-95.5273972,10/17/2015 0:00:00,290,1916,330.5,290.5,rsac,S-NPP,Nominal
84506,0,0,84507,171417,46.3537903,-96.302803,5/9/2015 0:00:00,129,1757,367,294,rsac,S-NPP,Nominal
84622,0,0,84623,170481,46.3507385,-96.2891998,5/9/2015 0:00:00,129,1757,331.7999878,288.6000061,rsac,S-NPP,Nominal
84656,0,0,84657,170994,46.349781,-96.2995987,5/9/2015 0:00:00,129,1757,367,294.8999939,rsac,S-NPP,Nominal
84766,0,0,84767,170804,46.3474693,-96.2979965,5/9/2015 0:00:00,129,1757,348.5,291.8999939,rsac,S-NPP,Nominal
84810,0,0,84811,170328,46.3466988,-96.2858963,5/9/2015 0:00:00,129,1757,328.5,290.5,rsac,S-NPP,Nominal
85083,0,0,85084,790780,46.3408699,-96.1608963,11/15/2015 0:00:00,319,1832,345.5,288.8999939,rsac,S-NPP,Nominal
85109,0,0,85110,499677,46.3404007,-94.3991013,7/13/2015 0:00:00,194,1917,332.7999878,291.8999939,rsac,S-NPP,Nominal
85115,0,0,85116,790746,46.3402405,-96.1597977,11/15/2015 0:00:00,319,1832,344.7999878,290.8999939,rsac,S-NPP,Nominal
85193,0,0,85194,790867,46.3384399,-96.1668015,11/15/2015 0:00:00,319,1832,332.7000122,286.7999878,rsac,S-NPP,Nominal
85291,0,0,85292,791002,46.3363495,-96.1585999,11/15/2015 0:00:00,319,1832,335.2999878,288.2999878,rsac,S-NPP,Nominal
85460,0,0,85461,795893,46.3314514,-94.2689972,11/23/2015 0:00:00,327,1922,327.2999878,275.7999878,rsac,S-NPP,Nominal
85877,0,0,85878,513199,46.3199081,-93.5236969,7/23/2015 0:00:00,204,804,313.6000061,289.7000122,rsac,S-NPP,Nominal
85984,0,0,85985,709386,46.3159294,-94.6526031,9/7/2015 0:00:00,250,841,303,284.6000061,rsac,S-NPP,Nominal
86185,0,0,86186,729791,46.306591,-95.435997,9/22/2015 0:00:00,265,1845,345.7000122,301,rsac,S-NPP,Nominal
86209,0,0,86210,755332,46.3053703,-95.4104004,10/17/2015 0:00:00,290,1916,343.5,291.3999939,rsac,S-NPP,Nominal
86220,0,0,86221,262310,46.3049889,-93.4925003,6/23/2015 0:00:00,174,907,299.7000122,285.1000061,rsac,S-NPP,Nominal
86331,0,0,86332,148838,46.2999001,-94.4420013,4/27/2015 0:00:00,117,2002,329.2000122,298,rsac,S-NPP,Nominal
86410,0,0,86411,147952,46.2967606,-94.4459,4/27/2015 0:00:00,117,1821,353.5,300.8999939,rsac,S-NPP,Nominal
86423,0,0,86424,735641,46.2961693,-95.0702972,10/6/2015 0:00:00,279,1922,333.7000122,292.8999939,rsac,S-NPP,Nominal
86436,0,0,86437,115886,46.2950783,-94.4140015,4/15/2015 0:00:00,105,1847,332,296.1000061,rsac,S-NPP,Nominal
86439,0,0,86440,535021,46.2949486,-96.5090027,8/2/2015 0:00:00,214,1942,332.2999878,297.7999878,rsac,S-NPP,Nominal
86445,0,0,86446,147355,46.2946091,-94.441803,4/27/2015 0:00:00,117,2002,340.3999939,299.3999939,rsac,S-NPP,Nominal
86449,0,0,86450,116700,46.2943497,-94.4117966,4/15/2015 0:00:00,105,2028,327.1000061,291.7000122,rsac,S-NPP,Nominal
86460,0,0,86461,116153,46.2936783,-94.4206009,4/15/2015 0:00:00,105,1847,353.2000122,297.2999878,rsac,S-NPP,Nominal
86493,0,0,86494,116406,46.2913513,-94.4123993,4/15/2015 0:00:00,105,1847,335.6000061,296.3999939,rsac,S-NPP,Nominal
86504,0,0,86505,114838,46.2909698,-94.3970032,4/14/2015 0:00:00,104,1906,332.6000061,296.6000061,rsac,S-NPP,Nominal
86524,0,0,86525,116277,46.289959,-94.4189987,4/15/2015 0:00:00,105,1847,343,297.1000061,rsac,S-NPP,Nominal
86564,0,0,86565,114671,46.2876816,-94.3958969,4/14/2015 0:00:00,104,1906,334.8999939,306.7999878,rsac,S-NPP,Low
86570,0,0,86571,115739,46.2873001,-94.4117966,4/15/2015 0:00:00,105,2028,354,294,rsac,S-NPP,Nominal
86577,0,0,86578,114842,46.28685,-94.4009018,4/14/2015 0:00:00,104,1906,341.2999878,301.7999878,rsac,S-NPP,Nominal
86595,0,0,86596,117495,46.2862282,-94.4173965,4/15/2015 0:00:00,105,1847,333,296,rsac,S-NPP,Nominal
86690,0,0,86691,114823,46.2802696,-94.3985977,4/14/2015 0:00:00,104,1906,340.2999878,300.7999878,rsac,S-NPP,Nominal
86748,0,0,86749,114232,46.2769699,-94.3974991,4/14/2015 0:00:00,104,1906,333.2000122,300.3999939,rsac,S-NPP,Nominal
86759,0,0,86760,113482,46.2761383,-94.4024963,4/14/2015 0:00:00,104,1906,331,299.2999878,rsac,S-NPP,Nominal
86781,0,0,86782,513523,46.2751808,-93.9450989,7/23/2015 0:00:00,204,1930,333.6000061,296.7999878,rsac,S-NPP,Nominal
86793,0,0,86794,702962,46.2747612,-95.0484009,9/2/2015 0:00:00,245,1820,367,296.6000061,rsac,S-NPP,Nominal
87003,0,0,87004,522609,46.2673492,-94.5882034,7/29/2015 0:00:00,210,1917,330.1000061,293.8999939,rsac,S-NPP,Nominal
87253,0,0,87254,196911,46.2580719,-95.2922974,5/23/2015 0:00:00,143,848,300,278.3999939,rsac,S-NPP,Nominal
87354,0,0,87355,502133,46.2548409,-95.1891022,7/15/2015 0:00:00,196,854,298.6000061,287.2999878,rsac,S-NPP,Nominal
87443,0,0,87444,152958,46.2525406,-94.4373016,4/29/2015 0:00:00,119,1924,336.2000122,298.2000122,rsac,S-NPP,Nominal
87473,0,0,87474,158115,46.2518692,-94.3943024,5/2/2015 0:00:00,122,2008,329.3999939,297.7000122,rsac,S-NPP,Nominal
87475,0,0,87476,152434,46.2518501,-94.4428024,4/29/2015 0:00:00,119,1924,336.8999939,298.7999878,rsac,S-NPP,Nominal
87501,0,0,87502,157475,46.2511292,-94.3904037,5/2/2015 0:00:00,122,2008,349.6000061,298.8999939,rsac,S-NPP,Nominal
87541,0,0,87542,784136,46.2498016,-94.3440018,11/7/2015 0:00:00,311,756,300.6000061,271.2999878,rsac,S-NPP,Nominal
87568,0,0,87569,151848,46.2490883,-94.4364014,4/29/2015 0:00:00,119,1924,337.1000061,295,rsac,S-NPP,Nominal
87591,0,0,87592,153358,46.2484093,-94.4419022,4/29/2015 0:00:00,119,1924,338.2000122,294.7999878,rsac,S-NPP,Nominal
87637,0,0,87638,784235,46.2463989,-94.3440018,11/7/2015 0:00:00,311,756,303.7000122,271.2000122,rsac,S-NPP,Nominal
87639,0,0,87640,157606,46.2463112,-94.3883972,5/2/2015 0:00:00,122,2008,367,301.2000122,rsac,S-NPP,Nominal
87660,0,0,87661,158319,46.2455902,-94.3843994,5/2/2015 0:00:00,122,2008,333.3999939,296.2000122,rsac,S-NPP,Nominal
87663,0,0,87664,157418,46.2454109,-94.3899994,5/2/2015 0:00:00,122,2008,355.7999878,299.2999878,rsac,S-NPP,Nominal
87728,0,0,87729,749513,46.2425613,-94.9859009,10/15/2015 0:00:00,288,828,299.2999878,275.2999878,rsac,S-NPP,Nominal
87741,0,0,87742,533202,46.2420883,-95.053299,8/1/2015 0:00:00,213,835,301.7000122,284.1000061,rsac,S-NPP,Nominal
88084,0,0,88085,197516,46.2307816,-94.1785965,5/24/2015 0:00:00,144,830,306,269.7999878,rsac,S-NPP,Nominal
88118,0,0,88119,136404,46.2300415,-95.4748001,4/23/2015 0:00:00,113,1757,329,288.2999878,rsac,S-NPP,Nominal
88135,0,0,88136,136967,46.2295914,-95.4774017,4/23/2015 0:00:00,113,1757,330.5,288.2999878,rsac,S-NPP,Nominal
88779,0,0,88780,110231,46.2158508,-94.3328018,4/11/2015 0:00:00,101,2002,325.5,289.5,rsac,S-NPP,Nominal
89233,0,0,89234,109342,46.2069893,-94.4179993,4/11/2015 0:00:00,101,2002,328.8999939,292.3999939,rsac,S-NPP,Nominal
89286,0,0,89287,149336,46.2061081,-96.1790009,4/27/2015 0:00:00,117,2002,342.5,303.7999878,rsac,S-NPP,Nominal
89307,0,0,89308,83493,46.20578,-94.4009018,3/28/2015 0:00:00,87,1925,352.1000061,286.5,rsac,S-NPP,Nominal
89348,0,0,89349,85287,46.2050896,-94.4065018,3/28/2015 0:00:00,87,1925,325.8999939,283.6000061,rsac,S-NPP,Nominal
89481,0,0,89482,84109,46.2023315,-94.4000015,3/28/2015 0:00:00,87,1925,355,291.2000122,rsac,S-NPP,Nominal
89506,0,0,89507,109233,46.2019005,-94.4125977,4/11/2015 0:00:00,101,2002,329.7000122,292.2000122,rsac,S-NPP,Nominal
89560,0,0,89561,37100,46.2008896,-92.9144974,2/19/2015 0:00:00,50,933,325,244.3000031,rsac,S-NPP,Nominal
89663,0,0,89664,704340,46.1991005,-94.5748978,9/3/2015 0:00:00,246,1942,331,295.2999878,rsac,S-NPP,Nominal
89719,0,0,89720,83135,46.1981888,-94.4047012,3/28/2015 0:00:00,87,1925,334.1000061,284,rsac,S-NPP,Nominal
89726,0,0,89727,109463,46.1980705,-94.413002,4/11/2015 0:00:00,101,1822,327,293.7000122,rsac,S-NPP,Nominal
89746,0,0,89747,37153,46.19767,-92.922699,2/19/2015 0:00:00,50,933,328.7999878,242.5,rsac,S-NPP,Nominal
90409,0,0,90410,63810,46.1849518,-95.1725998,3/17/2015 0:00:00,76,1931,335.6000061,281.7000122,rsac,S-NPP,Nominal
90436,0,0,90437,53572,46.1844292,-95.7149963,3/10/2015 0:00:00,69,2003,337.7999878,283.8999939,rsac,S-NPP,Nominal
90449,0,0,90450,796753,46.1842308,-96.4315033,11/24/2015 0:00:00,328,1903,337,268.2999878,rsac,S-NPP,Nominal
90456,0,0,90457,761770,46.1841316,-94.8431015,10/20/2015 0:00:00,293,834,308.5,277.1000061,rsac,S-NPP,Nominal
90465,0,0,90466,53554,46.183979,-95.7155991,3/10/2015 0:00:00,69,2003,338.2000122,285.1000061,rsac,S-NPP,Nominal
90504,0,0,90505,760623,46.1832008,-94.8378983,10/20/2015 0:00:00,293,834,302.7999878,276.1000061,rsac,S-NPP,Nominal
90509,0,0,90510,162484,46.1831589,-94.5301971,5/5/2015 0:00:00,125,1911,348.7999878,298.6000061,rsac,S-NPP,Nominal
90539,0,0,90540,55398,46.1824303,-95.7146988,3/11/2015 0:00:00,70,818,297.8999939,271,rsac,S-NPP,Nominal
90779,0,0,90780,107194,46.1762009,-96.1166,4/10/2015 0:00:00,100,2021,367,297,rsac,S-NPP,Nominal
90780,0,0,90781,136555,46.1761894,-93.7406006,4/23/2015 0:00:00,113,1757,353.5,281.2000122,rsac,S-NPP,Nominal
90903,0,0,90904,109849,46.1732101,-96.1179962,4/11/2015 0:00:00,101,837,299.2000122,269.7999878,rsac,S-NPP,Nominal
91031,0,0,91032,106234,46.1700783,-96.1164017,4/10/2015 0:00:00,100,2021,339.8999939,296.6000061,rsac,S-NPP,Nominal
91172,0,0,91173,736702,46.1666603,-96.2363968,10/6/2015 0:00:00,279,1922,327.7999878,291.7000122,rsac,S-NPP,Nominal
91254,0,0,91255,723047,46.1644096,-95.0709,9/14/2015 0:00:00,257,1935,331.1000061,297.1000061,rsac,S-NPP,Nominal
91300,0,0,91301,735783,46.1633492,-96.2353973,10/6/2015 0:00:00,279,1922,343.1000061,294.6000061,rsac,S-NPP,Nominal
91384,0,0,91385,152905,46.1606712,-95.9287033,4/29/2015 0:00:00,119,1924,344.7999878,304.2999878,rsac,S-NPP,Nominal
91400,0,0,91401,735554,46.1600304,-96.2344971,10/6/2015 0:00:00,279,1922,336.2999878,296,rsac,S-NPP,Nominal
91408,0,0,91409,736444,46.1593285,-96.239502,10/6/2015 0:00:00,279,1922,355.8999939,296.2999878,rsac,S-NPP,Nominal
91434,0,0,91435,736153,46.1586189,-96.2445984,10/6/2015 0:00:00,279,1922,354.7000122,300.7999878,rsac,S-NPP,Nominal
91450,0,0,91451,152664,46.1580505,-95.9225998,4/29/2015 0:00:00,119,1924,337,308.1000061,rsac,S-NPP,Low
91472,0,0,91473,152195,46.1573486,-95.9276962,4/29/2015 0:00:00,119,1924,352.8999939,303.7000122,rsac,S-NPP,Nominal
91557,0,0,91558,152502,46.1540184,-95.9268036,4/29/2015 0:00:00,119,1924,344.2000122,308.5,rsac,S-NPP,Nominal
91760,0,0,91761,149127,46.14674,-95.1476974,4/27/2015 0:00:00,117,1821,367,296.7999878,rsac,S-NPP,Nominal
91771,0,0,91772,123745,46.1463509,-92.8848038,4/18/2015 0:00:00,108,805,317.7000122,275.2000122,rsac,S-NPP,Nominal
91804,0,0,91805,149304,46.1454697,-95.1520996,4/27/2015 0:00:00,117,1821,350.8999939,297.8999939,rsac,S-NPP,Nominal
92019,0,0,92020,153043,46.1377411,-96.142601,4/29/2015 0:00:00,119,1924,336,306.8999939,rsac,S-NPP,Low
92740,0,0,92741,160610,46.1162796,-94.3811035,5/4/2015 0:00:00,124,1930,342.2000122,286.2999878,rsac,S-NPP,Nominal
92783,0,0,92784,160720,46.1156082,-94.3871994,5/4/2015 0:00:00,124,1930,349.8999939,287.7000122,rsac,S-NPP,Nominal
92978,0,0,92979,161306,46.1119804,-94.3862991,5/4/2015 0:00:00,124,1930,345.2999878,288.2999878,rsac,S-NPP,Nominal
93014,0,0,93015,481934,46.1114502,-95.4713974,7/12/2015 0:00:00,193,810,315.7999878,291.5,rsac,S-NPP,Nominal
93358,0,0,93359,511224,46.1032104,-95.9018021,7/21/2015 0:00:00,202,1827,351.3999939,295.5,rsac,S-NPP,Nominal
93797,0,0,93798,169354,46.0918083,-94.8739014,5/8/2015 0:00:00,128,1815,367,284.7000122,rsac,S-NPP,Nominal
93833,0,0,93834,146062,46.0910492,-93.1355972,4/26/2015 0:00:00,116,1840,338.2999878,296.2000122,rsac,S-NPP,Nominal
93878,0,0,93879,168665,46.0903397,-94.8787994,5/8/2015 0:00:00,128,1815,331.3999939,286.2999878,rsac,S-NPP,Nominal
94069,0,0,94070,143943,46.0872688,-93.1339035,4/26/2015 0:00:00,116,1840,332.7999878,296.7999878,rsac,S-NPP,Nominal
94145,0,0,94146,145779,46.0857697,-93.1408005,4/26/2015 0:00:00,116,1840,331.2000122,294,rsac,S-NPP,Nominal
94240,0,0,94241,787100,46.0838013,-95.6652985,11/10/2015 0:00:00,314,1825,342.2000122,285,rsac,S-NPP,Nominal
94962,0,0,94963,785098,46.0649109,-94.9190979,11/9/2015 0:00:00,313,1844,328,287.5,rsac,S-NPP,Nominal
95126,0,0,95127,152147,46.0617409,-95.8615036,4/29/2015 0:00:00,119,1924,335.7999878,302.7000122,rsac,S-NPP,Nominal
95561,0,0,95562,786614,46.0550194,-96.1250992,11/10/2015 0:00:00,314,1826,354.7000122,288.7999878,rsac,S-NPP,Nominal
96095,0,0,96096,148735,46.0445213,-94.7410965,4/27/2015 0:00:00,117,1821,342.7999878,293.7999878,rsac,S-NPP,Nominal
96249,0,0,96250,152125,46.0409203,-95.1337967,4/29/2015 0:00:00,119,1924,347.7999878,306.1000061,rsac,S-NPP,Nominal
96252,0,0,96253,150169,46.0408516,-95.1335983,4/28/2015 0:00:00,118,1943,342.2000122,296.2999878,rsac,S-NPP,Nominal
96380,0,0,96381,93242,46.0383301,-92.8812027,4/2/2015 0:00:00,92,1931,336.7999878,290.2999878,rsac,S-NPP,Nominal
96394,0,0,96395,145529,46.0379601,-94.338501,4/26/2015 0:00:00,116,1840,337.6000061,298.5,rsac,S-NPP,Nominal
96520,0,0,96521,775933,46.0348892,-96.3526001,11/2/2015 0:00:00,306,1916,332,288.1000061,rsac,S-NPP,Nominal
96625,0,0,96626,770717,46.0329399,-95.6593018,10/27/2015 0:00:00,300,1928,327,279.7999878,rsac,S-NPP,Nominal
96789,0,0,96790,163065,46.0297318,-95.9272003,5/5/2015 0:00:00,125,1911,334.7000122,306.7999878,rsac,S-NPP,Low
97213,0,0,97214,145789,46.0221596,-95.7524033,4/26/2015 0:00:00,116,2021,367,298.7000122,rsac,S-NPP,Nominal
97464,0,0,97465,92909,46.0177383,-95.5782013,4/2/2015 0:00:00,92,1931,328.2000122,287.7000122,rsac,S-NPP,Nominal
97503,0,0,97504,94127,46.0170784,-95.5837021,4/2/2015 0:00:00,92,1931,367,288.6000061,rsac,S-NPP,Nominal
97719,0,0,97720,93727,46.0142593,-95.577301,4/2/2015 0:00:00,92,1931,333.6000061,292.1000061,rsac,S-NPP,Nominal
97750,0,0,97751,717018,46.0137901,-92.9629974,9/11/2015 0:00:00,254,725,310.7000122,278.5,rsac,S-NPP,Nominal
97764,0,0,97765,93770,46.0135918,-95.582901,4/2/2015 0:00:00,92,1931,367,291.7999878,rsac,S-NPP,Nominal
97944,0,0,97945,715998,46.0107498,-92.9620972,9/11/2015 0:00:00,254,725,336,278.3999939,rsac,S-NPP,Nominal
