FY ,Region,Forest Code,Forest Name,District Code ,District Name,STATE ,COUNTY ,LATITUDE ,LONGITUDE ,Treatment Type,Planned Date,Planned Acres,Accomplished Date,Accomplished Acres,Completed Date,WUI 
2011,05,04,Inyo,51,Mono Lake,California,Mono,37.7773,-118.9857,Broadcast Burn,2010-10-11,41,2010-10-16,41,2010-10-16,Y
2011,05,04,Inyo,51,Mono Lake,California,Mono,37.812,-118.8955,Broadcast Burn,2010-11-01,23,2010-11-06,23,2010-11-06,N
2011,05,04,Inyo,51,Mono Lake,California,Mono,37.4925,-118.533,Machine Pile Burn,2010-11-29,80,2010-12-04,80,2010-12-04,N
2011,05,04,Inyo,51,Mono Lake,California,Mono,37.8246,-118.923,Machine Pile Burn,2010-11-29,26,2010-12-02,26,2010-12-02,N
2011,05,04,Inyo,51,Mono Lake,California,Mono,37.8131,-118.9186,Machine Pile Burn,2010-11-29,106,2010-12-03,106,2010-12-03,N
2011,05,04,Inyo,51,Mono Lake,California,Mono,37.8166,-118.9017,Machine Pile Burn,2010-11-29,40,2010-12-03,40,2010-12-03,N
2011,05,04,Inyo,51,Mono Lake,California,Mono,37.5,-118.553,Machine Pile Burn,2010-11-29,19,2010-12-02,19,2010-12-02,N
2011,05,04,Inyo,51,Mono Lake,California,Mono,37.8288,-118.9317,Machine Pile Burn,2010-11-29,58,2010-12-02,58,2010-12-02,N
2011,05,04,Inyo,52,Mammoth,California,Mono,37.43,-118.523,Machine Pile Burn,2010-11-26,467,2010-12-03,467,2010-12-03,N
2011,05,04,Inyo,52,Mammoth,California,Mono,37.7336,-118.9149,Machine Pile Burn,2010-12-06,101,2010-12-09,101,2010-12-09,N
2011,05,05,Klamath,51,Oak Knoll,California,Siskiyou,41.7413,-123.1575,Machine Pile Burn,2009-11-09,34,2010-11-02,34,2010-11-02,N
2011,05,05,Klamath,51,Oak Knoll,California,Siskiyou,41.8308,-122.7093,Broadcast Burn,2010-09-01,78,2010-10-15,78,2010-10-15,N
2011,05,05,Klamath,51,Oak Knoll,Oregon,Jackson,42.0435,-122.6747,Machine Pile Burn,2010-11-17,41,2010-11-17,41,2010-11-17,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.694,-123.3793,Broadcast Burn,2010-10-16,24,2010-10-16,24,2010-10-16,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.6988,-123.3814,Broadcast Burn,2010-10-16,5,2010-10-16,5,2010-10-16,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41,-123.22,Broadcast Burn,2010-10-01,7,2010-10-01,7,2010-10-01,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Broadcast Burn,2010-10-01,5,2010-10-01,11,2010-10-01,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.4809,-123.2025,Broadcast Burn,2011-05-01,28,2011-05-24,28,2011-05-24,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Broadcast Burn,2011-05-12,7,2011-05-12,7,2011-05-12,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.4833,-123.2522,Broadcast Burn,2010-10-15,8,2010-10-15,8,2010-10-15,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Broadcast Burn,2011-08-01,9,2011-08-01,9,,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.4914,-123.2009,Broadcast Burn,2011-05-13,58,2011-05-13,58,2011-05-13,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.4901,-123.2808,Broadcast Burn,2010-10-21,15,2010-10-21,15,2010-10-21,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.7,-123.22,Broadcast Burn,2010-10-16,14,2010-10-16,14,2010-10-16,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2009-11-01,12,2010-11-01,12,2010-11-01,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2009-09-10,98,2010-11-01,98,2010-11-01,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.44,-123.22,Machine Pile Burn,2010-09-01,2,2010-11-08,2,2010-11-08,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2010-11-05,32,2010-11-06,32,2010-11-06,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.7907,-123.351,Machine Pile Burn,2010-11-17,5,2010-11-17,5,2010-11-17,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.7907,-123.351,Machine Pile Burn,2010-11-17,5,2010-11-17,5,2010-11-17,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2010-10-28,10,2010-10-28,10,2010-10-28,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2010-11-17,10,2010-11-17,10,2010-11-17,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2010-10-20,34,2010-10-20,34,2010-10-20,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2010-11-16,29,2010-11-16,29,2010-11-16,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2011-08-01,27,2011-08-01,27,2011-08-01,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.4841,-123.1954,Broadcast Burn,2010-09-01,51,2011-05-13,51,2011-05-13,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.8028,-123.4197,Broadcast Burn,2009-10-01,8,2010-10-21,8,2010-10-21,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Broadcast Burn,2010-10-20,22,2010-10-20,22,2010-10-20,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Broadcast Burn,2010-10-20,11,2010-10-20,11,2010-10-20,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.6915,-123.3777,Broadcast Burn,2010-10-16,17,2010-10-16,17,2010-10-16,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2010-11-16,5,2010-11-16,5,2010-11-16,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2010-11-09,40,2010-11-09,20,2010-11-09,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2010-11-16,17,2010-11-16,17,2010-11-16,Y
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2010-11-09,11,2010-11-09,11,2010-11-09,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.6889,-123.379,Broadcast Burn,2010-10-16,17,2010-10-16,15,2010-10-16,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.47,-123.22,Machine Pile Burn,2010-10-28,16,2010-10-28,16,2010-10-28,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.8023,-123.3377,Broadcast Burn,2011-05-01,60,2011-05-14,60,2011-05-14,N
2011,05,05,Klamath,52,Happy Camp,California,Siskiyou,41.48,-123.19,Broadcast Burn,2008-09-01,22,2011-05-12,22,2011-05-12,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.1442,-123.5408,Machine Pile Burn,2011-09-15,59,2011-09-15,59,,N
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.3063,-123.3046,Broadcast Burn,2010-10-01,7,2010-11-15,7,2010-11-15,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.2915,-123.1456,Broadcast Burn,2010-11-01,75,2010-11-01,75,2010-11-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.2963,-123.1389,Broadcast Burn,2010-11-01,33,2010-11-01,33,2010-11-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.2884,-123.1222,Broadcast Burn,2010-11-01,11,2010-11-01,11,2010-11-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.2828,-123.3325,Machine Pile Burn,2010-11-01,35,2010-12-01,35,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.0901,-123.0634,Machine Pile Burn,2010-11-01,82,2010-12-01,82,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.2891,-123.334,Machine Pile Burn,2010-11-01,22,2010-12-01,22,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.4482,-123.4112,Machine Pile Burn,2010-11-01,15,2010-12-01,15,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.0839,-123.0738,Machine Pile Burn,2010-11-01,6,2010-12-01,6,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.3245,-123.2735,Machine Pile Burn,2010-11-01,61,2010-12-01,61,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.285,-123.3171,Machine Pile Burn,2010-11-01,8,2011-01-15,8,2011-01-15,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.2754,-123.306,Machine Pile Burn,2010-11-01,27,2011-01-15,27,2011-01-15,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.0781,-123.0707,Machine Pile Burn,2010-11-01,14,2010-12-01,14,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.284,-123.3234,Machine Pile Burn,2010-11-01,36,2010-12-01,36,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.3046,-123.3022,Machine Pile Burn,2010-11-01,16,2010-12-01,16,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.272,-123.3298,Machine Pile Burn,2010-11-01,14,2010-12-01,14,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.2899,-123.3184,Machine Pile Burn,2010-11-01,11,2010-12-01,11,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.318,-123.2806,Machine Pile Burn,2010-11-01,20,2010-12-01,20,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.2791,-123.3049,Machine Pile Burn,2010-11-01,4,2011-01-15,4,2011-01-15,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.2048,-123.104,Machine Pile Burn,2011-01-01,22,2011-01-15,22,2011-01-15,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.3132,-123.2745,Machine Pile Burn,2010-11-01,17,2010-12-01,17,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.0954,-123.0753,Machine Pile Burn,2010-11-01,9,2010-12-01,9,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.0893,-123.0719,Machine Pile Burn,2010-11-01,14,2010-12-01,14,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.0851,-123.0757,Machine Pile Burn,2010-11-01,16,2010-12-01,16,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.0773,-123.0655,Machine Pile Burn,2010-11-01,11,2010-12-01,11,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.2917,-123.3499,Machine Pile Burn,2010-11-01,73,2010-12-01,73,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.0712,-123.0701,Machine Pile Burn,2010-11-01,17,2010-12-01,17,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.0937,-123.0767,Machine Pile Burn,2010-11-01,2,2010-12-01,2,2010-12-01,Y
2011,05,05,Klamath,54,Salmon River,California,Siskiyou,41.0931,-123.0744,Machine Pile Burn,2010-11-01,4,2010-12-01,4,2010-12-01,Y
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.424,-122.4725,Machine Pile Burn,2009-10-01,51,2010-12-15,51,2010-12-15,Y
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.4359,-122.4248,Machine Pile Burn,2010-10-01,9,2011-02-17,9,2011-02-17,N
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.4337,-122.4355,Machine Pile Burn,2010-10-01,12,2011-02-11,12,2011-02-11,Y
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.7034,-122.795,Machine Pile Burn,2009-11-01,10,2010-12-15,10,2010-12-15,Y
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.4152,-122.4745,Machine Pile Burn,2010-12-15,3,2010-12-15,3,2010-12-15,N
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.3311,-122.7329,Machine Pile Burn,2010-11-01,27,2010-11-01,27,2010-11-01,N
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.7311,-122.7158,Machine Pile Burn,2009-10-01,5,2011-02-17,5,2011-02-17,N
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.7291,-122.73,Machine Pile Burn,2010-10-01,14,2011-02-15,14,2011-02-15,N
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.4349,-122.4243,Machine Pile Burn,2011-02-01,13,2011-02-11,13,2011-02-11,N
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.3533,-122.8917,Machine Pile Burn,2008-11-01,12,2011-03-01,12,2011-03-01,Y
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.3311,-122.7329,Machine Pile Burn,2010-11-01,2,2010-11-01,2,2010-11-01,N
2011,05,05,Klamath,55,Scott River,California,Siskiyou,41.7321,-122.7111,Machine Pile Burn,2010-10-01,4,2011-02-01,4,2011-02-01,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5255,-122.329,Machine Pile Burn,2011-03-22,65,2011-04-20,65,,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5022,-122.0811,Machine Pile Burn,2011-02-12,2,2011-02-12,2,,N
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5744,-122.2712,Machine Pile Burn,2011-03-08,33,2011-03-08,33,,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5255,-122.329,Machine Pile Burn,2011-03-22,19,2011-03-22,19,,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.507,-122.833,Machine Pile Burn,2011-02-11,2,2011-02-11,2,,N
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.507,-122.833,Machine Pile Burn,2011-02-11,109,2011-02-11,109,,N
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.8417,-122.1449,Machine Pile Burn,2011-02-12,21,2011-02-12,21,,N
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.8417,-122.1449,Machine Pile Burn,2011-02-12,24,2011-02-12,24,2011-02-12,N
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.8395,-122.1495,Machine Pile Burn,2011-02-12,6,2011-02-12,6,,N
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.3216,-122.1621,Machine Pile Burn,2011-03-29,152,2011-03-29,152,,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5255,-122.329,Machine Pile Burn,2011-03-22,11,2011-03-22,11,,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5333,-121.8807,Broadcast Burn,2010-10-12,52,2010-10-12,52,2010-10-12,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,42.1234,-121.1234,Machine Pile Burn,2011-02-12,15,2011-02-12,15,,N
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5333,-121.8807,Broadcast Burn,2010-10-16,100,2010-10-16,100,2010-10-16,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.1234,-121.1234,Broadcast Burn,2010-10-13,69,2010-10-13,69,2010-10-13,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5372,-121.892,Broadcast Burn,2010-10-06,100,2010-10-06,100,2010-10-06,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5809,-121.851,Broadcast Burn,2010-10-12,60,2010-10-12,60,2010-10-12,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.6945,-122.1156,Broadcast Burn,2010-10-05,123,2010-10-05,123,2010-10-05,N
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5264,-121.8523,Broadcast Burn,2010-10-01,59,2010-10-06,59,2010-10-06,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.567,-121.8468,Broadcast Burn,2010-10-13,100,2010-10-13,100,2010-10-13,N
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5783,-121.8317,Broadcast Burn,2010-10-01,100,2010-10-12,100,2010-10-12,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5886,-121.8428,Broadcast Burn,2010-10-12,100,2010-10-12,100,2010-10-12,Y
2011,05,05,Klamath,57,Goosenest,California,Siskiyou,41.5333,-121.8807,Broadcast Burn,2010-10-16,66,2010-10-16,66,2010-10-16,Y
2011,05,06,Lassen,51,Almanor,California,Butte,40.11,-121.488,Machine Pile Burn,2010-11-01,19,2010-11-19,19,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Butte,40.114,-121.477,Machine Pile Burn,2010-11-01,4,2010-11-19,4,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Butte,40.119,-121.469,Machine Pile Burn,2010-11-01,11,2010-11-19,11,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Butte,40.123,-121.477,Machine Pile Burn,2010-11-01,89,2010-11-19,89,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Butte,40.121,-121.457,Machine Pile Burn,2010-11-01,64,2010-11-19,64,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Butte,40.06,-121.54,Machine Pile Burn,2010-11-01,1,2011-01-15,1,2011-01-15,Y
2011,05,06,Lassen,51,Almanor,California,Butte,40.11,-121.462,Machine Pile Burn,2010-11-01,29,2010-11-19,29,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Butte,40.11,-121.46,Machine Pile Burn,2010-11-01,6,2010-11-19,6,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Butte,39.985,-121.499,Broadcast Burn,2010-10-01,36,2010-10-21,36,2010-10-21,N
2011,05,06,Lassen,51,Almanor,California,Lassen,40.381,-121.019,Broadcast Burn,2011-03-14,49,2011-06-14,49,2011-06-14,N
2011,05,06,Lassen,51,Almanor,California,Lassen,40.37,-121.014,Broadcast Burn,2011-03-14,72,2011-06-14,72,2011-06-14,N
2011,05,06,Lassen,51,Almanor,California,Lassen,40.399,-121.026,Machine Pile Burn,2010-10-01,81,2010-11-11,81,2010-11-11,N
2011,05,06,Lassen,51,Almanor,California,Lassen,40.359,-121.005,Broadcast Burn,2011-03-14,68,2011-06-14,68,2011-06-14,N
2011,05,06,Lassen,51,Almanor,California,Plumas,40.356,-121.306,Machine Pile Burn,2010-12-15,1,2010-12-15,1,2010-12-15,Y
2011,05,06,Lassen,51,Almanor,California,Plumas,40.359,-121.307,Machine Pile Burn,2010-12-15,1,2010-12-15,1,2010-12-15,Y
2011,05,06,Lassen,51,Almanor,California,Plumas,40.363,-121.306,Machine Pile Burn,2010-12-15,1,2010-12-15,1,2010-12-15,Y
2011,05,06,Lassen,51,Almanor,California,Plumas,40.348,-121.236,Machine Pile Burn,2010-12-15,2,2010-12-15,2,2010-12-15,Y
2011,05,06,Lassen,51,Almanor,California,Plumas,40.36,-121.31,Machine Pile Burn,2010-11-10,59,2010-11-10,59,2010-11-10,Y
2011,05,06,Lassen,51,Almanor,California,Plumas,40.35,-121.32,Machine Pile Burn,2010-11-10,39,2010-11-10,39,2010-11-10,Y
2011,05,06,Lassen,51,Almanor,California,Plumas,40.101,-121.246,Machine Pile Burn,2010-11-17,39,2010-11-17,39,2010-11-17,N
2011,05,06,Lassen,51,Almanor,California,Plumas,40.083,-121.256,Machine Pile Burn,2010-11-17,57,2010-11-17,57,2010-11-17,N
2011,05,06,Lassen,51,Almanor,California,Plumas,40.106,-121.245,Machine Pile Burn,2010-11-17,87,2010-11-17,87,2010-11-17,N
2011,05,06,Lassen,51,Almanor,California,Plumas,40.122,-121.257,Machine Pile Burn,2010-11-17,10,2010-11-17,10,2010-11-17,Y
2011,05,06,Lassen,51,Almanor,California,Plumas,40.122,-121.252,Machine Pile Burn,2010-11-17,18,2010-11-17,18,2010-11-17,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.33,-121.52,Machine Pile Burn,2010-11-01,2,2010-11-09,2,2010-11-09,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.33,-121.52,Machine Pile Burn,2010-11-01,7,2010-11-09,7,2010-11-09,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.33,-121.58,Machine Pile Burn,2010-10-01,171,2010-11-17,171,2010-11-17,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.116,-121.483,Machine Pile Burn,2010-11-01,29,2010-11-19,29,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.36,-121.58,Machine Pile Burn,2010-04-01,16,2010-11-19,16,2010-11-19,N
2011,05,06,Lassen,51,Almanor,California,Tehama,40.36,-121.58,Machine Pile Burn,2010-04-01,67,2010-11-19,67,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.36,-121.57,Machine Pile Burn,2010-04-01,6,2010-11-19,6,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.39,-121.55,Machine Pile Burn,2010-04-01,19,2010-11-19,19,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.35,-121.63,Machine Pile Burn,2010-04-01,115,2010-11-19,115,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.39,-121.55,Machine Pile Burn,2010-04-01,24,2010-11-19,24,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.36,-121.57,Machine Pile Burn,2010-04-01,2,2010-11-19,2,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.36,-121.57,Machine Pile Burn,2010-04-01,6,2010-11-19,6,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.33,-121.57,Machine Pile Burn,2010-04-01,36,2010-11-19,36,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.34,-121.63,Machine Pile Burn,2010-04-01,31,2010-11-19,31,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.34,-121.63,Machine Pile Burn,2010-04-01,11,2010-11-19,11,2010-11-19,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.263,-121.869,Broadcast Burn,2011-07-01,357,2011-07-07,357,2011-07-07,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.33,-121.52,Machine Pile Burn,2010-11-01,8,2010-11-09,8,2010-11-09,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.33,-121.52,Machine Pile Burn,2010-05-13,3,2011-09-15,3,2011-09-15,Y
2011,05,06,Lassen,51,Almanor,California,Tehama,40.123,-121.457,Machine Pile Burn,2010-11-01,6,2010-11-19,6,2010-11-19,Y
2011,05,06,Lassen,53,Hat Creek,California,Lassen,40.874,-121.206,Broadcast Burn,2011-03-15,190,2011-05-01,190,2011-05-01,N
2011,05,06,Lassen,53,Hat Creek,California,Lassen,40.866,-121.207,Broadcast Burn,2011-03-15,318.8,2011-05-01,318.8,2011-05-01,N
2011,05,06,Lassen,53,Hat Creek,California,Lassen,40.883,-121.225,Broadcast Burn,2011-03-15,159.2,2011-05-01,159.2,2011-05-01,N
2011,05,06,Lassen,53,Hat Creek,California,Shasta,40.671,-121.435,Machine Pile Burn,2010-10-01,58.7,2011-03-22,58.7,2011-03-22,Y
2011,05,06,Lassen,53,Hat Creek,California,Shasta,40.828,-121.243,Broadcast Burn,2010-10-22,217,2010-10-22,217,2010-10-22,N
2011,05,06,Lassen,53,Hat Creek,California,Shasta,40.684,-121.385,Machine Pile Burn,2010-05-01,514,2010-12-10,374,2010-12-10,N
2011,05,06,Lassen,53,Hat Creek,California,Shasta,40.674,-121.437,Machine Pile Burn,2010-10-01,25.7,2011-03-15,25.7,2011-03-15,Y
2011,05,06,Lassen,53,Hat Creek,California,Shasta,40.68,-121.425,Machine Pile Burn,2009-12-21,91,2010-12-31,65,2010-12-31,N
2011,05,06,Lassen,53,Hat Creek,California,Shasta,40.654,-121.467,Machine Pile Burn,2010-12-01,18.8,2010-12-15,18.8,2010-12-15,Y
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.5553,-120.7833,Machine Pile Burn,2010-12-01,4,2010-12-01,4,2010-12-01,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.564,-120.8339,Machine Pile Burn,2010-12-01,3,2010-12-01,3,2010-12-01,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.55,-120.7667,Machine Pile Burn,2010-12-01,2,2010-12-01,2,2010-12-01,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.6829,-121.1801,Machine Pile Burn,2010-10-07,16.5,2010-10-07,16.5,2010-10-07,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.4167,-121.9583,Machine Pile Burn,2010-10-28,1.4,2010-10-28,1.4,2010-10-28,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.4167,-121.9583,Machine Pile Burn,2010-10-28,1,2010-10-28,1,2010-10-28,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.4167,-121.9583,Machine Pile Burn,2010-10-28,1.5,2010-10-28,1.5,2010-10-28,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.6774,-121.2208,Machine Pile Burn,2010-11-08,29,2010-11-08,29,2010-11-08,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.6774,-121.2208,Machine Pile Burn,2010-11-08,15,2010-11-08,15,2010-11-08,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.682,-121.1779,Machine Pile Burn,2010-10-07,2,2010-10-07,2,2010-10-07,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.3615,-120.8665,Machine Pile Burn,2010-11-12,1,2010-11-12,1,2010-11-12,N
2011,05,06,Lassen,58,Eagle Lake,California,Lassen,40.4146,-120.7034,Machine Pile Burn,2010-11-17,3,2010-11-17,3,2010-11-17,Y
